STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"01","015","001000","1","010150010001",Block Group 1,G5030,S,"5012301","2123","+33.6374522","-085.7666610"
"01","015","001000","2","010150010002",Block Group 2,G5030,S,"3442954","8444","+33.6287536","-085.7768880"
"01","015","001000","3","010150010003",Block Group 3,G5030,S,"1991148","3619","+33.6345617","-085.7901308"
"01","015","002300","3","010150023003",Block Group 3,G5030,S,"10537825","167782","+33.9472025","-085.6011175"
"01","015","002300","4","010150023004",Block Group 4,G5030,S,"866757","0","+33.9284649","-085.6092395"
"01","015","002502","4","010150025024",Block Group 4,G5030,S,"12728714","128978","+33.8322182","-085.9152851"
"01","015","002101","2","010150021012",Block Group 2,G5030,S,"520107","0","+33.8224819","-085.7760129"
"01","015","002200","2","010150022002",Block Group 2,G5030,S,"28468518","81761","+33.8930729","-085.6449622"
"01","015","002502","3","010150025023",Block Group 3,G5030,S,"42401299","118101","+33.9048253","-085.8348264"
"01","095","030801","1","010950308011",Block Group 1,G5030,S,"2208502","8197","+34.2674506","-086.1970132"
"01","095","030702","1","010950307021",Block Group 1,G5030,S,"7705634","8695356","+34.3563956","-086.2702031"
"01","095","030402","1","010950304021",Block Group 1,G5030,S,"25925880","142039","+34.3679040","-086.5196429"
"01","095","031100","1","010950311001",Block Group 1,G5030,S,"31513880","93757","+34.1877572","-086.2251175"
"01","097","002502","3","010970025023",Block Group 3,G5030,S,"984753","0","+30.6916782","-088.0951782"
"01","097","002600","1","010970026001",Block Group 1,G5030,S,"173107","0","+30.7002332","-088.1047655"
"01","097","002800","4","010970028004",Block Group 4,G5030,S,"933521","0","+30.6795274","-088.1209126"
"01","097","002800","5","010970028005",Block Group 5,G5030,S,"806606","0","+30.6860152","-088.1206071"
"01","097","002900","1","010970029001",Block Group 1,G5030,S,"919332","0","+30.6713742","-088.1088341"
"01","097","000401","2","010970004012",Block Group 2,G5030,S,"456183","0","+30.6950945","-088.0579575"
"01","097","002000","2","010970020002",Block Group 2,G5030,S,"7875346","1853791","+30.6145980","-088.1209622"
"01","097","005500","1","010970055001",Block Group 1,G5030,S,"1148073","43454","+30.8199848","-088.0646988"
"01","097","002700","1","010970027001",Block Group 1,G5030,S,"1535413","0","+30.6934283","-088.1077504"
"01","097","006600","4","010970066004",Block Group 4,G5030,S,"74787291","34265256","+30.4153593","-088.3659658"
"01","097","006000","1","010970060001",Block Group 1,G5030,S,"8431977","56717","+31.0712916","-088.2420843"
"01","097","005500","2","010970055002",Block Group 2,G5030,S,"3384705","0","+30.8232200","-088.0816638"
"01","097","002200","1","010970022001",Block Group 1,G5030,S,"709895","0","+30.6596463","-088.1019243"
"01","097","000702","2","010970007022",Block Group 2,G5030,S,"281189","0","+30.7197831","-088.0905051"
"01","097","006000","3","010970060003",Block Group 3,G5030,S,"36253314","155730","+31.1137488","-088.2666982"
"01","097","006103","2","010970061032",Block Group 2,G5030,S,"9004352","32986","+30.7813781","-088.1709747"
"01","097","003800","1","010970038001",Block Group 1,G5030,S,"98912374","12743659","+30.8356498","-088.0059269"
"01","097","007103","2","010970071032",Block Group 2,G5030,S,"12499345","10051","+30.4884587","-088.1319700"
"01","033","020801","2","010330208012",Block Group 2,G5030,S,"58024062","207736","+34.7474446","-087.4779901"
"01","089","003100","2","010890031002",Block Group 2,G5030,S,"1372913","13967","+34.7359012","-086.5907474"
"01","089","003100","1","010890031001",Block Group 1,G5030,S,"1563331","36681","+34.7293592","-086.5867817"
"01","089","000301","2","010890003012",Block Group 2,G5030,S,"933805","2577","+34.7803853","-086.5954547"
"01","089","000301","3","010890003013",Block Group 3,G5030,S,"1388164","0","+34.7894748","-086.5878815"
"01","089","000301","1","010890003011",Block Group 1,G5030,S,"1424488","0","+34.7789808","-086.5878991"
"01","089","000302","1","010890003021",Block Group 1,G5030,S,"2635143","0","+34.7857486","-086.6075655"
"01","089","000302","2","010890003022",Block Group 2,G5030,S,"1236172","0","+34.7750358","-086.6080995"
"01","089","000501","2","010890005012",Block Group 2,G5030,S,"497109","0","+34.7730269","-086.6240616"
"01","089","000501","1","010890005011",Block Group 1,G5030,S,"2307697","0","+34.7756971","-086.6377767"
"01","089","000502","2","010890005022",Block Group 2,G5030,S,"858251","0","+34.7677352","-086.6267411"
"01","089","000502","1","010890005021",Block Group 1,G5030,S,"1137249","0","+34.7680773","-086.6406683"
"01","089","000601","2","010890006012",Block Group 2,G5030,S,"639611","0","+34.7563178","-086.6308102"
"01","089","000601","1","010890006011",Block Group 1,G5030,S,"898517","0","+34.7521161","-086.6371313"
"01","089","000602","1","010890006021",Block Group 1,G5030,S,"773302","0","+34.7538391","-086.6155775"
"01","089","000602","2","010890006022",Block Group 2,G5030,S,"867861","0","+34.7555024","-086.6228458"
"01","089","000701","3","010890007013",Block Group 3,G5030,S,"732180","0","+34.7651575","-086.6112098"
"01","089","000701","2","010890007012",Block Group 2,G5030,S,"889780","0","+34.7687003","-086.6051570"
"01","089","000901","2","010890009012",Block Group 2,G5030,S,"1011753","0","+34.7543263","-086.5596996"
"01","029","959800","2","010299598002",Block Group 2,G5030,S,"27823586","101150","+33.5269418","-085.3297298"
"01","029","959600","1","010299596001",Block Group 1,G5030,S,"204279871","745946","+33.7034651","-085.5556733"
"01","029","959800","3","010299598003",Block Group 3,G5030,S,"137698382","243951","+33.5399005","-085.4239092"
"01","089","000901","1","010890009011",Block Group 1,G5030,S,"2191723","0","+34.7574024","-086.5501898"
"01","089","000902","2","010890009022",Block Group 2,G5030,S,"697599","0","+34.7459412","-086.5584928"
"01","113","030200","2","011130302002",Block Group 2,G5030,S,"560592","0","+32.4747114","-085.0057807"
"01","113","030200","3","011130302003",Block Group 3,G5030,S,"486312","0","+32.4757594","-085.0143545"
"01","113","030300","2","011130303002",Block Group 2,G5030,S,"715929","0","+32.4823285","-085.0053328"
"01","113","030300","3","011130303003",Block Group 3,G5030,S,"1179349","0","+32.4833255","-085.0142076"
"01","015","002600","3","010150026003",Block Group 3,G5030,S,"13975787","153501","+33.7812299","-086.0186896"
"01","015","002600","2","010150026002",Block Group 2,G5030,S,"58028760","4197389","+33.8171439","-086.0187431"
"01","089","001000","1","010890010001",Block Group 1,G5030,S,"961170","0","+34.7387215","-086.5708463"
"01","089","001200","3","010890012003",Block Group 3,G5030,S,"901953","0","+34.7398596","-086.6114132"
"01","089","001200","1","010890012001",Block Group 1,G5030,S,"1144221","0","+34.7338511","-086.6039349"
"01","015","001202","2","010150012022",Block Group 2,G5030,S,"2002402","3063","+33.5959721","-085.8605771"
"01","015","001300","2","010150013002",Block Group 2,G5030,S,"2579748","3109","+33.6513178","-085.8721124"
"01","047","956600","1","010479566001",Block Group 1,G5030,S,"628569","0","+32.4272600","-087.0280574"
"01","015","001400","4","010150014004",Block Group 4,G5030,S,"4892208","0","+33.6635029","-085.8906511"
"01","047","956600","3","010479566003",Block Group 3,G5030,S,"587403","43964","+32.4082458","-087.0240868"
"01","089","001200","2","010890012002",Block Group 2,G5030,S,"707151","7983","+34.7266238","-086.6006773"
"01","015","001400","3","010150014003",Block Group 3,G5030,S,"3973238","4414","+33.6446727","-085.8986079"
"01","015","001600","1","010150016001",Block Group 1,G5030,S,"5530266","0","+33.7139218","-085.8725596"
"01","089","001500","1","010890015001",Block Group 1,G5030,S,"1201044","0","+34.7313485","-086.6194032"
"01","089","001500","4","010890015004",Block Group 4,G5030,S,"965601","1838","+34.7248394","-086.6157199"
"01","089","001500","3","010890015003",Block Group 3,G5030,S,"1489539","26716","+34.7236853","-086.6361915"
"01","089","001500","2","010890015002",Block Group 2,G5030,S,"1285423","0","+34.7311859","-086.6358382"
"01","089","001700","1","010890017001",Block Group 1,G5030,S,"1080331","0","+34.7318194","-086.5670675"
"01","089","001801","3","010890018013",Block Group 3,G5030,S,"2700800","0","+34.7354809","-086.5275333"
"01","015","002300","2","010150023002",Block Group 2,G5030,S,"7733994","72413","+33.9284724","-085.6289659"
"01","015","002502","1","010150025021",Block Group 1,G5030,S,"43679099","517784","+33.8771771","-085.9427223"
"01","015","001600","3","010150016003",Block Group 3,G5030,S,"1714378","0","+33.6991952","-085.8351751"
"01","015","000700","1","010150007001",Block Group 1,G5030,S,"4314562","6370","+33.7392179","-085.8030837"
"01","015","002400","2","010150024002",Block Group 2,G5030,S,"36417304","159932","+33.8255504","-085.8234198"
"01","015","001600","4","010150016004",Block Group 4,G5030,S,"4575144","7019","+33.6981993","-085.8638068"
"01","015","001700","1","010150017001",Block Group 1,G5030,S,"5576052","11121","+33.7331692","-085.8336854"
"01","015","001700","2","010150017002",Block Group 2,G5030,S,"9276246","77072","+33.7298530","-085.8552122"
"01","015","001700","3","010150017003",Block Group 3,G5030,S,"2302408","635","+33.7148733","-085.8355600"
"01","121","010101","1","011210101011",Block Group 1,G5030,S,"4955051","2873","+33.5782387","-085.8085257"
"01","121","011700","2","011210117002",Block Group 2,G5030,S,"5877594","113108","+33.1933985","-086.2664894"
"01","121","010102","2","011210101022",Block Group 2,G5030,S,"36334451","603168","+33.5411139","-086.0003818"
"01","121","010201","1","011210102011",Block Group 1,G5030,S,"30903219","4900856","+33.6375701","-086.1632300"
"01","121","011100","1","011210111001",Block Group 1,G5030,S,"114608873","795033","+33.3575782","-086.1359220"
"01","121","011200","2","011210112002",Block Group 2,G5030,S,"61696074","242853","+33.3990824","-086.2255233"
"01","121","011600","3","011210116003",Block Group 3,G5030,S,"46962992","170020","+33.1485687","-086.2131766"
"01","121","011000","1","011210110001",Block Group 1,G5030,S,"16371484","235811","+33.4003134","-086.0958449"
"01","121","011400","1","011210114001",Block Group 1,G5030,S,"31236582","521945","+33.2809143","-086.2995574"
"01","121","011600","2","011210116002",Block Group 2,G5030,S,"24230587","883888","+33.1860858","-086.1977569"
"01","121","011100","3","011210111003",Block Group 3,G5030,S,"115676814","1783612","+33.2498700","-086.1872746"
"01","031","010500","2","010310105002",Block Group 2,G5030,S,"6712260","0","+31.4241529","-086.0926760"
"01","031","010700","1","010310107001",Block Group 1,G5030,S,"213566239","808106","+31.2557098","-086.0287624"
"01","015","000200","1","010150002001",Block Group 1,G5030,S,"4098436","0","+33.6805257","-085.8181561"
"01","015","000200","2","010150002002",Block Group 2,G5030,S,"2711000","0","+33.6636107","-085.8141467"
"01","015","000300","1","010150003001",Block Group 1,G5030,S,"1367482","45573","+33.6736242","-085.8291638"
"01","015","000300","2","010150003002",Block Group 2,G5030,S,"1253423","0","+33.6792868","-085.8338011"
"01","015","000400","2","010150004002",Block Group 2,G5030,S,"2090937","0","+33.6835415","-085.8451914"
"01","089","001801","2","010890018012",Block Group 2,G5030,S,"697693","0","+34.7279494","-086.5586828"
"01","089","001901","1","010890019011",Block Group 1,G5030,S,"1471251","0","+34.7136786","-086.5709580"
"01","089","001901","2","010890019012",Block Group 2,G5030,S,"3102334","0","+34.7064593","-086.5373724"
"01","089","001903","1","010890019031",Block Group 1,G5030,S,"4727151","0","+34.6897964","-086.5609191"
"01","015","001700","4","010150017004",Block Group 4,G5030,S,"1527588","980","+33.7125690","-085.8254178"
"01","089","002000","2","010890020002",Block Group 2,G5030,S,"1261381","0","+34.7087465","-086.5805359"
"01","015","000400","3","010150004003",Block Group 3,G5030,S,"2894925","0","+33.6712239","-085.8533683"
"01","089","002100","1","010890021001",Block Group 1,G5030,S,"1027750","14267","+34.7234421","-086.6076671"
"01","015","000500","1","010150005001",Block Group 1,G5030,S,"1440908","0","+33.6619213","-085.8491801"
"01","015","000600","2","010150006002",Block Group 2,G5030,S,"1074702","0","+33.6268053","-085.8390956"
"01","015","000900","1","010150009001",Block Group 1,G5030,S,"5751736","22110","+33.6518912","-085.7786483"
"01","015","002101","1","010150021011",Block Group 1,G5030,S,"1503809","0","+33.8251226","-085.7655949"
"01","015","002102","2","010150021022",Block Group 2,G5030,S,"1364978","0","+33.8170892","-085.7556459"
"01","015","002200","3","010150022003",Block Group 3,G5030,S,"1132142","0","+33.9175511","-085.6089318"
"01","015","002200","4","010150022004",Block Group 4,G5030,S,"2463851","52587","+33.9186906","-085.5982878"
"01","089","002100","3","010890021003",Block Group 3,G5030,S,"829415","0","+34.7163697","-086.6146694"
"01","089","002200","2","010890022002",Block Group 2,G5030,S,"644589","0","+34.7175390","-086.6235684"
"01","089","002300","1","010890023001",Block Group 1,G5030,S,"562359","0","+34.7067906","-086.6140115"
"01","089","002300","2","010890023002",Block Group 2,G5030,S,"613516","0","+34.7014696","-086.6226028"
"01","089","002300","4","010890023004",Block Group 4,G5030,S,"965417","0","+34.7095821","-086.6201236"
"01","089","002400","4","010890024004",Block Group 4,G5030,S,"693161","0","+34.6950714","-086.6149199"
"01","089","002400","2","010890024002",Block Group 2,G5030,S,"1031458","8400","+34.6875780","-086.6143776"
"01","089","002501","1","010890025011",Block Group 1,G5030,S,"1778215","54347","+34.7074209","-086.6040452"
"01","089","002501","2","010890025012",Block Group 2,G5030,S,"2622503","163841","+34.6973746","-086.5940486"
"01","089","002600","1","010890026001",Block Group 1,G5030,S,"1415906","0","+34.6966117","-086.5776326"
"01","089","002600","2","010890026002",Block Group 2,G5030,S,"896768","0","+34.7018425","-086.5755779"
"01","069","041700","1","010690417001",Block Group 1,G5030,S,"10160926","170212","+31.2953514","-085.1102016"
"01","069","042000","3","010690420003",Block Group 3,G5030,S,"40507837","91426","+31.0372766","-085.3465791"
"01","069","042100","1","010690421001",Block Group 1,G5030,S,"60733858","262857","+31.0614393","-085.3838056"
"01","069","042100","4","010690421004",Block Group 4,G5030,S,"75718427","438790","+31.0391515","-085.4560243"
"01","047","956800","3","010479568003",Block Group 3,G5030,S,"2352276","0","+32.4194169","-087.0634392"
"01","089","002701","1","010890027011",Block Group 1,G5030,S,"2441773","0","+34.6659327","-086.5638109"
"01","089","002721","1","010890027211",Block Group 1,G5030,S,"2198713","2480","+34.6656488","-086.5457444"
"01","089","002721","2","010890027212",Block Group 2,G5030,S,"2126238","0","+34.6525471","-086.5481368"
"01","089","002801","1","010890028011",Block Group 1,G5030,S,"1155698","0","+34.6629637","-086.5757003"
"01","033","021000","4","010330210004",Block Group 4,G5030,S,"298385140","137455","+34.6549536","-087.9767410"
"01","033","020902","4","010330209024",Block Group 4,G5030,S,"31997156","222233","+34.6624097","-087.7819015"
"01","033","020901","1","010330209011",Block Group 1,G5030,S,"31570919","167866","+34.6039609","-087.6421518"
"01","033","020801","3","010330208013",Block Group 3,G5030,S,"32379729","20500794","+34.8018050","-087.5133852"
"01","089","011400","2","010890114002",Block Group 2,G5030,S,"22975032","307028","+34.5112297","-086.4231183"
"01","035","960600","3","010359606003",Block Group 3,G5030,S,"46003824","361550","+31.4059846","-086.9147788"
"01","035","960600","2","010359606002",Block Group 2,G5030,S,"512324017","1107163","+31.3569923","-086.7625972"
"01","045","020100","2","010450201002",Block Group 2,G5030,S,"205273213","68610","+31.5378241","-085.7065332"
"01","073","013200","1","010730132001",Block Group 1,G5030,S,"505692","0","+33.4667770","-086.9052925"
"01","027","959200","2","010279592002",Block Group 2,G5030,S,"206138674","788789","+33.1939875","-085.9489957"
"01","101","005800","2","011010058002",Block Group 2,G5030,S,"61671086","433949","+32.0740675","-086.2055087"
"01","101","006000","2","011010060002",Block Group 2,G5030,S,"23258985","2505985","+32.3873934","-086.4391821"
"01","017","954700","2","010179547002",Block Group 2,G5030,S,"14175207","264376","+32.7655414","-085.1493290"
"01","017","953900","1","010179539001",Block Group 1,G5030,S,"87079564","2360152","+32.9194400","-085.2339974"
"01","017","954300","1","010179543001",Block Group 1,G5030,S,"7087853","0","+32.8236179","-085.1944158"
"01","017","954600","1","010179546001",Block Group 1,G5030,S,"2466507","0","+32.8495139","-085.1692928"
"01","055","011001","3","010550110013",Block Group 3,G5030,S,"38020518","29882","+34.1442620","-086.0907537"
"01","055","010800","2","010550108002",Block Group 2,G5030,S,"60669667","37158","+34.1400069","-085.9378398"
"01","055","011002","3","010550110023",Block Group 3,G5030,S,"22375352","0","+34.0779225","-086.1413525"
"01","055","011200","2","010550112002",Block Group 2,G5030,S,"599597","0","+33.9971184","-085.9705516"
"01","055","010300","1","010550103001",Block Group 1,G5030,S,"26870787","0","+34.0532397","-086.1186631"
